Egg.ID,Day,rot_mean,rot_var,temp_mean,temp_var,rh_mean,rh_var
07-114-02-15,148,69,0,37.45111111,0.006225926,46.315,0.643125
07-114-02-15,149,67,8,37.45111111,0.016359259,46.22666667,0.434658333
07-114-02-15,150,69,0,37.43333333,0.012033333,47.09833333,1.122408333
07-114-02-15,151,69,0,37.45111111,0.006225926,45.61333333,0.278258333
07-114-02-15,152,69,0,37.46888889,0.002314815,46.31333333,0.298158333
07-114-02-15,153,70,0,37.49666667,0,47.61833333,2.058358333
07-114-02-15,154,69,0,37.33444444,0.078948148,45.08,3.413275
07-114-02-15,155,69,0,37.43333333,0.012033333,46.83666667,0.847658333
07-114-02-15,156,35,2450,37.49666667,0,47.27166667,2.071408333
07-114-02-15,157,32.5,2112.5,37.37,0.048133333,46.485,2.504925
07-114-02-15,158,59.5,24.5,37.31666667,0.025011111,45.61333333,0.278258333
07-114-02-15,159,34.5,2380.5,37.51444444,0.000948148,45.7,0.301225
07-114-02-15,160,7.5,0.5,37.41555556,0.009603704,45.525,0.1621
07-114-02-15,161,34.5,2380.5,37.47888889,0.006637037,44.90833333,0.023408333
07-117-01-17,116,39.5,3120.5,37.53222222,0.000948148,47.36,0.7081
07-117-01-17,117,38.5,2964.5,37.51444444,0.000948148,47.53666667,0.698533333
07-117-01-17,118,37,2592,37.51444444,0.000948148,47.01,2.4892
07-117-01-17,119,39,2888,37.51444444,0.000948148,46.39166667,5.581458333
07-117-01-17,120,39.5,2964.5,37.49666667,0,47.96666667,1.908433333
07-117-01-17,121,39,3042,37.51444444,0.000948148,46.835,2.486575
07-117-01-17,122,38,2888,37.53222222,0.000948148,46.57333333,1.738633333
07-117-01-17,123,39.5,2964.5,37.51444444,0.000948148,47.185,1.294825
07-117-01-17,124,38.5,2964.5,37.53222222,0.000948148,47.35666667,3.172133333
07-117-01-17,125,39,3042,37.51444444,0.000948148,47.53333333,2.067033333
07-117-01-17,126,38.5,2964.5,37.47888889,0.000948148,46.48833333,0.847658333
07-117-01-17,127,77.5,0.5,37.51444444,0.000948148,47.96666667,1.877233333
07-117-01-17,128,70.5,112.5,37.56777778,0.000948148,48.14,1.4283
07-117-01-17,129,78,0,37.60333333,0,46.75,0.7081
07-117-01-17,130,79,0,37.60333333,0,47.09666667,3.021258333
07-117-01-17,131,78,0,37.60333333,0,46.835,2.486575
07-117-01-17,132,78,0,37.63111111,0.002314815,46.4,1.1025
07-117-01-17,133,78,0,37.60333333,0,49.18,0.0867
07-117-01-17,134,39,3042,37.63111111,0.002314815,47.87166667,5.889158333
07-117-01-17,135,39,3042,37.63111111,0.002314815,47.27,3.3732
07-117-01-17,136,39,3042,37.69444444,0.00907037,46.835,2.486575
07-117-01-17,137,39,3042,37.65888889,0.002314815,46.48833333,1.125908333
07-117-01-17,138,39,3042,37.65888889,0.002314815,47.27333333,0.639633333
07-117-01-17,139,38,2888,37.63111111,0.002314815,47.005,4.569475
07-117-01-17,140,39,3042,37.60333333,0,47.44666667,0.821633333
07-117-01-17,141,39.5,2964.5,37.63111111,0.002314815,47.09666667,2.558533333
07-117-01-17,142,40.5,2964.5,37.58555556,0.000948148,47.79333333,1.456033333
07-117-01-17,143,39,3042,37.65888889,0.002314815,46.83666667,1.731658333
07-117-01-17,144,39,3042,37.60333333,0,46.13833333,1.307908333
07-117-01-17,145,39,3042,37.66666667,0.012033333,46.57666667,0.639633333
07-117-03-15,132,70,0,37.46888889,0.002314815,45.96166667,0.852033333
07-117-03-15,133,69.5,0.5,37.36,0.002844444,45.26166667,0.093633333
07-117-03-15,134,4.5,40.5,37.42333333,0.004744444,44.90666667,0.861258333
07-117-03-15,135,34.5,2380.5,37.38777778,0.009603704,46.48666667,1.542408333
07-117-03-15,136,35,2450,37.40555556,0.00907037,47.445,1.916275
07-117-03-15,137,34.5,2380.5,37.20777778,0.150603704,49.52166667,0.265233333
07-117-03-15,138,34.5,2380.5,37.43333333,0.012033333,47.26166667,5.768533333
07-117-03-15,139,34.5,2380.5,37.43333333,0.012033333,45.525,0.1621
07-117-03-15,140,34.5,2380.5,37.43333333,0.012033333,45.085,0.2809
07-117-03-15,141,69.5,0.5,37.47888889,0.000948148,44.555,1.9663
07-117-03-15,142,35,2450,37.41555556,0.009603704,46.05166667,0.023408333
07-117-03-15,143,34.5,2380.5,37.37,0.012033333,45.52333333,0.371008333
07-117-03-15,144,69.5,0.5,37.38777778,0.009603704,46.92666667,0.068908333
07-117-03-15,145,34.5,612.5,37.37,0.012033333,47.45,0.2028
07-117-03-15,146,42.5,1512.5,37.46888889,0.002314815,47.62166667,0.364008333
07-117-03-15,147,0,0,37.35222222,0.022048148,46.22833333,0.023408333
07-117-03-15,148,69,0,37.45111111,0.006225926,46.315,0.643125
07-117-03-15,149,67,8,37.45111111,0.016359259,46.22666667,0.434658333
07-117-03-15,150,69,0,37.43333333,0.012033333,47.09833333,1.122408333
07-117-03-15,151,69,0,37.45111111,0.006225926,45.61333333,0.278258333
07-117-03-15,152,69,0,37.46888889,0.002314815,46.31333333,0.298158333
07-117-03-15,153,70,0,37.49666667,0,47.61833333,2.058358333
07-117-03-15,154,69,0,37.33444444,0.078948148,45.08,3.413275
07-117-03-15,155,69,0,37.43333333,0.012033333,46.83666667,0.847658333
07-117-03-15,156,35,2450,37.49666667,0,47.27166667,2.071408333
07-117-03-15,157,32.5,2112.5,37.37,0.048133333,46.485,2.504925
07-117-03-15,158,59.5,24.5,37.31666667,0.025011111,45.61333333,0.278258333
07-117-04-15,135,34.5,2380.5,37.38777778,0.009603704,46.48666667,1.542408333
07-117-04-15,136,35,2450,37.40555556,0.00907037,47.445,1.916275
07-117-04-15,137,34.5,2380.5,37.20777778,0.150603704,49.52166667,0.265233333
07-117-04-15,138,34.5,2380.5,37.43333333,0.012033333,47.26166667,5.768533333
07-117-04-15,139,34.5,2380.5,37.43333333,0.012033333,45.525,0.1621
07-117-04-15,140,34.5,2380.5,37.43333333,0.012033333,45.085,0.2809
07-117-04-15,141,69.5,0.5,37.47888889,0.000948148,44.555,1.9663
07-117-04-15,142,35,2450,37.41555556,0.009603704,46.05166667,0.023408333
07-117-04-15,143,34.5,2380.5,37.37,0.012033333,45.52333333,0.371008333
07-117-04-15,144,69.5,0.5,37.38777778,0.009603704,46.92666667,0.068908333
07-117-04-15,145,34.5,612.5,37.37,0.012033333,47.45,0.2028
07-117-04-15,146,42.5,1512.5,37.46888889,0.002314815,47.62166667,0.364008333
07-117-04-15,147,0,0,37.35222222,0.022048148,46.22833333,0.023408333
07-117-04-15,148,69,0,37.45111111,0.006225926,46.315,0.643125
07-117-04-15,149,67,8,37.45111111,0.016359259,46.22666667,0.434658333
07-117-04-15,150,69,0,37.43333333,0.012033333,47.09833333,1.122408333
07-117-04-15,151,69,0,37.45111111,0.006225926,45.61333333,0.278258333
07-117-04-15,152,69,0,37.46888889,0.002314815,46.31333333,0.298158333
07-117-04-15,153,70,0,37.49666667,0,47.61833333,2.058358333
07-117-04-15,154,69,0,37.33444444,0.078948148,45.08,3.413275
07-117-04-15,155,69,0,37.43333333,0.012033333,46.83666667,0.847658333
07-117-04-15,156,35,2450,37.49666667,0,47.27166667,2.071408333
07-117-04-15,157,32.5,2112.5,37.37,0.048133333,46.485,2.504925
07-117-04-15,158,59.5,24.5,37.31666667,0.025011111,45.61333333,0.278258333
07-117-04-15,159,34.5,2380.5,37.51444444,0.000948148,45.7,0.301225
07-117-04-15,160,7.5,0.5,37.41555556,0.009603704,45.525,0.1621
07-117-04-15,161,34.5,2380.5,37.47888889,0.006637037,44.90833333,0.023408333
07-117-05-15,147,32.5,112.5,32.72,4.938811111,59.29333333,19.43640833
07-117-05-15,148,100.5,12640.5,33.29,9.260833333,53.865,9.647175
07-117-05-15,149,72.5,3120.5,33.45555556,9.945937037,61.34166667,14.21860833
07-117-05-15,150,84.5,24.5,32.37666667,0.030044444,65.28333333,24.11505833
07-117-05-15,151,128,72,33.07666667,5.7328,59.41666667,2.617058333
07-117-05-15,152,6,0,32.73555556,7.861225926,51.72166667,13.41815833
07-117-05-15,153,128,2888,31.61222222,5.41077037,49.35333333,7.062108333
07-117-05-15,154,28,242,33.35,7.536577778,53.80666667,9.345258333
07-117-05-15,155,39.5,180.5,33.88666667,1.747633333,52.40166667,18.47480833
07-117-05-15,156,81.5,3612.5,33.28666667,0.588311111,59.285,34.722025
07-117-05-15,157,81,3362,34.53333333,9.163911111,56.25833333,3.540133333
07-117-05-15,158,75.5,4512.5,33.89888889,3.57927037,56.93833333,40.14375833
07-117-05-15,159,142.5,264.5,34.22,5.974233333,56.04333333,4.538808333
07-117-05-15,160,100.5,1404.5,33.18222222,13.31293704,58.00666667,39.79280833
07-117-05-15,161,96.5,9940.5,34.64111111,5.899737037,52.88666667,11.33895833
07-117-05-15,162,39.5,4.5,31.86666667,2.246433333,62.35333333,27.55223333
07-117-05-15,163,43,32,32.35,9.796577778,70.69,42.736225
07-117-05-15,164,87,578,33.82333333,2.851877778,68.28,32.830975
07-117-05-15,165,76,722,34.20111111,3.363692593,63.91166667,6.250508333
07-117-05-15,166,42.5,1860.5,34.57777778,4.566714815,63.74666667,1.859158333
07-117-05-15,167,66,6728,33.77777778,7.808025926,57.19,29.683425
07-117-05-16,131,133.5,3444.5,32.10333333,0.553077778,62.29666667,21.89535833
07-117-05-16,132,116,3042,29.74333333,14.46697778,65.18666667,37.32035833
07-117-05-16,133,140.5,180.5,31.62222222,4.271125926,58.41333333,48.82763333
07-117-05-16,134,105.5,8320.5,32.38333333,4.404811111,53.48333333,21.37065833
07-117-05-16,135,19,2,32.50555556,0.642714815,51.86,28.591675
07-117-05-16,136,148.5,112.5,32.49444444,2.265303704,50.08,47.945275
07-117-05-16,137,97.5,1200.5,34.25444444,0.892014815,52.22666667,8.781008333
07-117-05-16,138,127,338,32.49222222,5.687159259,45.69333333,16.37453333
07-117-05-16,139,101,1058,31.41222222,4.341892593,47.38833333,21.61990833
07-117-05-16,140,69.5,544.5,33.20111111,17.80632593,52.06666667,50.50293333
07-117-05-16,141,135,2888,37.16,0.589633333,48.315,0.290775
07-117-05-16,142,37.5,2812.5,37.61111111,0.016359259,47.275,0.431175
07-117-05-16,143,75,0,37.64666667,0.012033333,46.315,0.091875
07-117-05-16,144,75,0,37.66444444,0.006225926,45.95833333,3.419558333
07-117-05-16,145,74.5,0.5,37.59333333,0.012033333,45.955,4.837225
07-117-05-16,146,75,0,37.61111111,0.006225926,45.25666667,3.084233333
07-117-05-16,147,74.5,0.5,37.62888889,0.002314815,47.36333333,0.090133333
07-117-05-16,148,74,0,37.65666667,0,45.61,2.504325
07-117-05-16,149,74,0,37.65666667,0,46.75166667,0.298158333
07-117-05-16,150,74,0,37.65666667,0,46.84,0.091875
07-117-05-16,151,43,2738,37.53,0.012033333,46.75166667,0.022533333
07-117-05-16,152,37.5,2812.5,37.48444444,0.000948148,47.275,0.159475
07-117-05-16,153,37,2738,37.44888889,0.000948148,45.96,1.549425
07-117-05-16,154,36.5,2664.5,37.44888889,0.000948148,47.36166667,0.295108333
07-117-05-16,155,37.5,2812.5,37.54,0.004744444,45.96166667,1.409858333
07-117-05-16,156,1,0,37.17,0.002844444,47.97,0.0676
07-117-05-16,157,0,0,37.06111111,0.002314815,48.4,1.6987
07-117-05-16,158,1,0,37.52,0,66.6,1.743175
13-116-06-17,129,67.5,3120.5,32.08111111,1.374048148,55.77,105.178225
13-116-06-17,130,58.5,1300.5,32.25222222,5.676337037,58.555,11.824375
13-116-06-17,131,81.5,180.5,34.18111111,5.99957037,57.14333333,33.27555833
13-116-06-17,132,89,98,33.62777778,1.773937037,49.485,10.343775
13-116-06-17,133,169.5,24.5,34.42,3.692811111,50.695,2.004925
13-116-06-17,134,134,882,34.42111111,4.238781481,50.26666667,1.770558333
13-116-06-17,135,98,8712,34.20888889,1.566714815,57.85,10.029375
13-116-06-17,136,140.5,84.5,34.14555556,4.697625926,56.66333333,0.779608333
13-116-06-17,137,166.5,40.5,33.86111111,5.891937037,55.91,23.775325
13-116-06-17,138,113.5,2964.5,32.81888889,6.420137037,51.39166667,16.32130833
13-116-06-17,139,162.5,24.5,31.06666667,28.13097778,50.69,8.1273
13-116-06-17,140,44,450,32.43777778,2.947181481,60.13666667,0.731033333
13-116-06-17,141,136.5,24.5,31.10666667,4.296877778,55.50666667,0.169233333
13-116-06-17,142,131.5,60.5,32.96444444,2.434781481,57.38,8.749975
13-116-06-17,143,89.5,1300.5,32.64888889,6.755959259,57.685,7.134975
13-116-06-17,144,75,338,33.04666667,3.767877778,63.105,2.187775
13-116-06-17,145,44,1250,33.85555556,2.667492593,65.395,41.081475
13-116-06-17,146,136,2592,33.34333333,6.134533333,62.34166667,7.153808333
13-116-06-17,147,112,3362,34.14111111,0.34547037,57.10333333,16.21560833
13-116-06-17,148,82.5,9384.5,33.96,14.11823333,58.14166667,22.92075833
13-116-06-17,149,137.5,24.5,32.83888889,3.958414815,50.15166667,11.27950833
13-116-06-17,150,50.5,1300.5,31.89,1.893877778,56.35666667,5.278433333
13-116-06-17,151,82.5,4.5,31.16222222,11.45273704,45.98,63.438825
13-116-06-17,152,133,0,36.78444444,0.428403704,53.09166667,1.030233333
13-116-06-17,153,1,0,37.04555556,0.000948148,54.435,1.5967
13-116-06-17,154,0,0,37.06333333,0.002844444,54.855,0.1875
13-144-04-17,122,141.5,4.5,29.73888889,20.6653037,53.39333333,30.39563333
13-144-04-17,123,102.5,3280.5,32.02777778,14.06949259,49.22833333,12.78043333
13-144-04-17,124,45.5,40.5,33.56333333,4.482411111,45.225,7.722925
13-144-04-17,125,94,8978,31.84333333,16.85141111,46.68166667,26.47065833
13-144-04-17,126,154,1250,33.08,1.6132,45.71833333,28.31205833
13-144-04-17,127,77,3528,29.33666667,17.15964444,40.335,13.242325
13-144-04-17,128,136,2888,32.51888889,3.70037037,41.99333333,33.59835833
13-144-04-17,129,78.5,2964.5,32.28222222,2.703348148,53.475,27.735175
13-144-04-17,130,74,2312,33.28333333,5.882877778,59.64166667,162.2478083
13-144-04-17,131,107,1568,32.80444444,0.766681481,58.295,5.415825
13-144-04-17,132,127.5,5512.5,34.42222222,1.554025926,50.675,22.896475
13-144-04-17,133,79.5,40.5,35.05,2.0371,47.995,10.950025
13-144-04-17,134,58,2592,35.09333333,3.908811111,51.645,0.024325
13-144-04-17,135,147.5,544.5,31.11888889,20.46927037,51.08166667,2.310508333
13-144-04-17,136,61,5000,33.55222222,6.814714815,58.73666667,0.599608333
13-144-04-17,137,58.5,5512.5,34.02333333,4.0077,56.76333333,9.753158333
13-144-04-17,138,155.5,1104.5,32.61111111,7.975692593,56.43666667,37.25125833
13-144-04-17,139,70.5,5512.5,32.69777778,0.990914815,47.41666667,69.97840833
13-144-04-17,140,70.5,4324.5,32.67555556,9.89407037,64.27,114.871725
13-144-04-17,141,101,2888,32.20333333,5.439544444,65.18666667,87.18715833
13-144-04-17,142,72,10082,32.44333333,18.13167778,53.50833333,5.062008333
13-144-04-17,143,34.5,60.5,37.36,0,51.65333333,1.575058333
13-144-04-17,144,59.5,24.5,37.36,0,49.51,6.086775
13-144-04-17,145,33,512,37.30666667,0,51.995,0.151725
13-144-04-17,146,54.5,612.5,37.27111111,0.006637037,55.62333333,73.53010833
13-35-05-16,154,103,5832,32.88666667,15.08213333,58.835,13.520325
13-35-05-16,155,72.5,2380.5,35.14,39.88907778,56.85333333,15.68285833
13-35-05-16,156,52,2312,33.01555556,6.981492593,61.50333333,10.43270833
13-35-05-16,157,95,13122,33.53222222,5.157159259,61.21833333,1.583558333
13-35-05-16,158,89,1250,34.42888889,0.975825926,59.64333333,12.58975833
13-35-05-16,159,62,0,33.49888889,0.625048148,58.47,0.4909
13-35-05-16,160,35.5,612.5,38.45333333,97.83321111,44.59,187.5571
13-35-05-16,161,15.5,84.5,32.50222222,5.658581481,56.63166667,0.145058333
13-35-05-16,162,50,200,35.59111111,10.71302593,56.84833333,9.452508333
13-35-05-16,163,83,200,34.49555556,12.73112593,65.32166667,2.833558333
13-35-05-16,164,130,18,35.43666667,2.512577778,55.525,46.808775
13-35-05-16,165,0,0,37.04555556,0.000948148,52.92666667,0.278808333
13-35-05-16,166,26,1352,37.14444444,0.035559259,51.655,1.1271
13-35-05-16,167,1,0,37.34222222,0.000948148,51.89333333,8.544508333
13-35-05-16,168,18.5,612.5,37.27111111,0.000948148,51.98333333,6.795358333
13-35-05-16,169,1.5,4.5,37.38777778,0.002314815,51.57,1.235475
13-35-05-16,170,0,0,37.18,0.253011111,48.245,40.014775
13-46-03-15,118,72,3528,32.52,9.033911111,47.48666667,62.19855833
13-46-03-15,119,136,968,31.54888889,12.76258148,49.05166667,16.68523333
13-46-03-15,120,95,2738,33.08333333,3.135477778,44.85833333,1.279308333
13-46-03-15,121,82.5,60.5,32.92111111,2.414181481,39.995,73.467025
13-46-03-15,122,71,4802,33.11,5.775211111,47.71833333,10.71103333
13-46-03-15,123,97,162,33.42444444,4.688714815,45.675,98.589225
13-46-03-15,124,30.5,420.5,34.64222222,4.189848148,57.955,17.055025
13-46-03-15,125,19.5,364.5,33.11666667,3.445544444,58.29166667,4.252558333
13-46-03-15,126,112,3528,32.63222222,10.15093704,59.08666667,69.45090833
13-46-03-15,127,170.5,4.5,34.48777778,2.021159259,51.69,153.859825
13-46-03-15,128,64.5,1740.5,34.1,2.587433333,60.535,9.077925
13-46-03-15,129,45,162,33.56111111,4.158225926,65.32833333,67.63715833
13-46-03-15,130,100.5,9384.5,32.05666667,2.357211111,52.855,131.348475
13-46-03-15,131,91.5,112.5,33.36444444,2.044403704,55.375,38.785975
13-46-03-15,132,97,2450,32.10111111,7.037792593,47.965,58.941225
13-46-03-15,133,41,1152,33.45222222,5.050892593,46.06333333,22.84490833
13-46-03-15,134,148,882,31.80777778,4.58467037,45.84,269.865525
13-46-03-15,135,79.5,6160.5,33.32222222,4.486892593,57.81666667,2.554233333
13-46-03-15,136,120,578,35.24222222,2.056359259,57.80333333,1.501458333
13-46-03-15,137,140.5,4.5,34.81111111,1.662892593,57.795,119.0911
13-46-03-15,138,81,1800,30.91222222,8.34527037,52.895,164.289225
13-46-03-15,139,37,8,31.97888889,8.733848148,42.695,34.6444
13-46-03-15,140,91,32,32.75111111,0.891214815,52.57666667,32.41085833
13-46-04-16,119,12.5,12.5,26.08333333,12.85991111,70.79666667,111.7573583
13-46-04-16,120,80,5618,22.11666667,148.3403444,77.09666667,129.7758583
13-46-04-16,121,130.5,112.5,28.27333333,20.26084444,60.3,27.4779
13-46-04-16,122,146.5,840.5,31.57111111,13.88647037,66.54666667,72.65310833
13-46-04-16,123,42,2312,34.00555556,4.023359259,53.87333333,7.786633333
13-46-04-16,124,81,7200,30.87333333,22.46674444,53.045,2.980425
13-46-04-16,125,33,800,33.37777778,6.31907037,55.15,2.565525
13-46-04-16,126,15.5,84.5,30.19,19.71767778,53.08833333,52.47463333
13-46-04-16,127,118.5,5512.5,33.66,8.892211111,49.08333333,69.69155833
13-46-04-16,128,143,2450,32.92222222,5.676637037,50.155,39.586225
13-46-04-16,129,107.5,3444.5,33.91666667,3.504744444,51.6,14.952175
13-46-04-16,130,139.5,2380.5,33.12777778,6.143425926,55.21833333,17.08303333
13-46-04-16,131,99,512,31.26333333,1.852933333,66.235,75.438025
13-46-04-16,132,114,1922,34.33555556,1.860281481,65.65333333,4.960608333
13-46-04-16,133,42.5,2244.5,34.74222222,2.337348148,57.265,20.860975
13-46-04-16,134,147.5,2112.5,30.81555556,23.38245926,54.98666667,85.59660833
13-46-04-16,135,93.5,9112.5,31.42222222,7.461181481,54.235,139.873825
13-46-04-16,136,80.5,5940.5,32.79333333,2.977677778,52.08833333,7.812758333
13-46-04-16,137,106,578,31.95222222,0.428603704,51.90666667,11.08013333
13-46-04-16,138,67.5,1740.5,33.96444444,5.155803704,54.70333333,2.493958333
13-46-04-16,139,102.5,11704.5,34.42111111,6.599303704,51.89333333,5.304558333
13-46-04-16,140,93.5,4900.5,34.30333333,6.596033333,50.50166667,194.6295583
13-46-04-16,141,132.5,924.5,34.67222222,1.906048148,52.98333333,39.13190833
13-46-04-16,142,18.5,12.5,34.53888889,5.06507037,53.08333333,117.4241083
13-46-04-16,143,34,2312,35.21111111,11.56872593,48.915,2.415175
13-46-04-16,144,6,72,37.20777778,0.00907037,47.45,0
A1-2-16,106,39.5,612.5,32.55888889,4.014025926,48.37333333,12.37200833
A1-2-16,107,57.5,1200.5,33.70555556,2.460825926,54.05666667,6.152433333
A1-2-16,108,135.5,144.5,34.36222222,6.584237037,51.13666667,19.67503333
A1-2-16,109,150,882,31.48888889,8.247603704,49.07333333,93.28615833
A1-2-16,110,92,14792,33.65222222,10.16703704,48.70333333,10.52485833
A1-2-16,111,85,12168,33.32111111,5.576548148,48.975,45.699325
A1-2-16,112,84.5,10804.5,34.52666667,6.154711111,50.46,0.6796
A1-2-16,113,41,162,33.02,0.139377778,48.75666667,39.29340833
A1-2-16,114,92.5,60.5,33.05777778,0.384559259,56.05166667,34.19145833
A1-2-16,115,27,1152,32.94111111,7.188903704,60.79333333,0.010608333
A1-2-16,116,114,648,30.26333333,43.79121111,63.99666667,0.630933333
A1-2-16,117,87.5,2664.5,30.99666667,22.06937778,59.81833333,22.77280833
A1-2-16,118,88.5,40.5,33.51,0.447144444,54.90166667,1.184658333
A1-2-16,119,115,800,32.43666667,5.505911111,50.08166667,56.99755833
A1-2-16,120,112,5832,33.85111111,1.074848148,52.58,41.962825
A1-2-16,121,163,392,34.53444444,0.725603704,52.14,3.5569
A1-2-16,122,87,2312,35.53333333,4.781744444,51.89666667,34.78160833
A1-2-16,123,92.5,6612.5,35.65333333,5.348844444,51.85666667,11.69050833
A1-2-16,124,59.5,4.5,32.86,28.93583333,54.23,58.382275
A1-2-16,125,92.5,14620.5,32.99222222,18.09827037,52.25,29.7439
A1-2-16,126,59,1800,33.51777778,0.836737037,54.21666667,10.01020833
A1-2-16,127,89.5,9112.5,33.94777778,8.092137037,51.585,24.710725
A1-2-16,128,144.5,40.5,34.47333333,5.913677778,49.765,19.1821
A1-2-16,129,167,288,33.25333333,6.650544444,51.23166667,1.162808333
A1-2-16,130,144,722,31.41888889,0.629025926,61.89166667,34.93100833
A1-2-16,131,33,2,31.07777778,12.28118148,54.07833333,5.085558333
A1-2-16,132,105,6728,33.08666667,5.4583,50.58,5.3131
