Egg.ID,Day,rot_mean,rot_var,temp_mean,temp_var,rh_mean,rh_var
T7#2,141,72.5,2380.5,31.73222222,12.27504815,64.81166667,80.73400833
T7#2,142,29.5,264.5,34.59222222,0.275748148,61.655,7.730625
T7#2,143,94,2450,32.93,0.566533333,57.08,17.505475
T7#2,144,77.5,1740.5,34.25888889,3.763692593,56.71666667,2.985433333
T7#2,145,21.5,84.5,34.69222222,0.252248148,55.52333333,1.484058333
T7#2,146,0.5,0.5,33.84777778,0.339337037,60.645,1.9177
T7#2,147,36.5,612.5,33.81222222,2.102959259,62.75333333,25.05923333
T7#2,148,127,4232,35.01444444,0.224003704,61.425,2.1481
T7#2,149,101.5,684.5,34.49222222,0.044903704,64.25166667,8.219408333
T7#2,150,64,7688,34.80222222,0.486414815,64.41833333,5.998633333
T7#2,151,52,2,34.94555556,0.691914815,61.80333333,1.901358333
T7#2,152,152,50,33.86888889,4.843425926,65.94666667,7.391233333
T7#2,153,119,392,34.34222222,0.458714815,72.86666667,14.25085833
T7#2,154,104.5,420.5,31.48222222,15.00247037,71.68666667,72.56895833
T7#2,155,97,13122,32.98666667,8.768177778,71.23333333,17.64040833
T7#2,156,96,6728,33.56444444,2.053181481,71.68166667,17.95010833
T7#2,157,75,1922,35.04444444,0.049781481,69.10166667,9.176433333
T7#2,158,67,3698,34.62222222,2.913081481,67.34833333,4.062808333
T7#2,159,55.5,60.5,34.03555556,1.770559259,61.365,11.4681
Y16#1,123,36,288,33.79888889,2.493525926,43.425,3.434925
Y16#1,124,94,4232,35.21,2.445077778,41.93833333,4.532558333
Y16#1,125,56,2592,33.03888889,1.86907037,53.09833333,14.60703333
Y16#1,126,93,2048,34.14222222,0.094337037,53.02666667,33.14290833
Y16#1,127,121.5,6160.5,33.53444444,1.78317037,48.74,1.8576
Y16#1,128,33,288,34.46333333,5.117633333,45.495,22.6524
Y16#1,129,55.5,3444.5,33.72666667,3.489211111,41.01,40.7523
Y16#1,130,143,2592,35.23,4.302233333,44.59333333,2.381508333
Y16#1,131,100,3698,33.07666667,0.3199,53.2,23.9044
Y16#1,132,148,512,34.05,1.647877778,58.10833333,0.870158333
Y16#1,133,51,72,34.10444444,2.29027037,54.135,8.564725
Y16#1,134,40.5,2520.5,34.70444444,3.386559259,51.72666667,24.95270833
Y16#1,135,53,5408,35.61333333,2.357077778,48.33,16.0527
Y16#1,136,101,392,35.17222222,2.891959259,51.23333333,9.889658333
Y16#1,137,36.5,112.5,36.24333333,2.028677778,52.685,27.516025
Y16#1,138,117.5,7564.5,35.42555556,2.108737037,55.53666667,5.068933333
Y16#1,139,111.5,2664.5,35.61222222,2.238181481,57.47,23.220475
Y16#1,140,46,98,35.52222222,1.858159259,59.74833333,20.19863333
Y16#1,141,119.5,144.5,35.55666667,0.036977778,54.12833333,7.581058333
Y16#1,142,132.5,2520.5,34.18333333,0.973733333,61.81166667,18.03025833
Y16#1,143,53.5,420.5,34.44666667,4.316044444,58.45166667,8.608758333
Y16#1g,123,29,648,32.16555556,2.026448148,45.06833333,7.439033333
Y16#1g,124,71.5,1104.5,30.86666667,15.6441,47.10833333,2.440433333
Y16#1g,125,66.5,2380.5,32.28888889,1.456625926,58.87166667,84.60895833
Y16#1g,126,71.5,7320.5,32.05666667,2.504233333,55.46833333,5.710358333
Y16#1g,127,112,6498,31.61333333,2.038633333,51.79166667,0.975208333
Y16#1g,128,135.5,2244.5,33.52333333,14.54714444,41.24666667,45.65965833
Y16#1g,129,87.5,3444.5,31.61555556,3.719181481,44.57666667,88.17085833
Y16#1g,130,69.5,1200.5,33.39888889,9.351392593,49.56166667,11.78600833
Y16#1g,131,98.5,8064.5,30.34777778,16.66089259,59.33833333,131.5410333
Y16#1g,132,87.5,11100.5,31.65666667,1.889411111,58.79,4.837275
Y16#1g,133,169,72,32.20444444,2.035737037,52.285,34.789725
Y16#1g,134,102,10368,33.90111111,15.20949259,53.90833333,0.483158333
Y16#1g,135,81,4802,34.36,10.29417778,47.675,13.502575
Y16#1g,136,113,18,33.87333333,2.555077778,50.735,12.424075
Y16#1g,137,40,8,33.82444444,6.130248148,54.92,1.332175
Y16#1g,138,77.5,112.5,34.92333333,4.545411111,55.30666667,0.182533333
Y16#1g,139,126,242,34.04222222,9.929403704,57.33,6.2653
Y16#1g,140,111,4050,32.40333333,0.018633333,57.11833333,8.288008333
Y16#1g,141,155,98,32.87555556,2.612248148,53.86166667,9.982433333
Y16#1g,142,114,1250,32.13333333,0.657877778,59.94666667,40.05685833
Y16#1g,143,100,5408,32.52,5.033644444,59.72,0.740425
Y16#1g,144,94.5,12324.5,32.25333333,0.467677778,59.44833333,7.810833333
Y16#1g,145,112.5,6612.5,33.00222222,7.081114815,59.52333333,25.19560833
Y16#1g,146,48.5,1012.5,33.98555556,5.187337037,60.53333333,36.12985833
Y16#1g,147,4,18,33.68111111,4.278825926,57.75333333,1.166858333
Y16#2,123,33.5,2112.5,37.95555556,0.019737037,54.81833333,4.645608333
Y16#2,124,0.5,0.5,37.81111111,0.000948148,55.82666667,1.628033333
Y16#2,125,32.5,2112.5,37.91,0.014877778,55.33166667,0.185008333
Y16#2,126,32,2048,37.91,0.014877778,55.415,0.579175
Y16#2,127,33.5,2112.5,37.95555556,0.019737037,54.16833333,0.145833333
Y16#2,128,33,2048,37.95555556,0.019737037,54.00166667,1.020833333
Y16#2,129,27,0,37.97333333,0.012033333,53.24833333,0.893758333
Y16#2,130,33,2048,37.89222222,0.016359259,54.08333333,0.061258333
Y16#2,131,33.5,2244.5,37.69444444,0.016359259,55.41666667,0.080033333
Y16#2,132,33,2178,37.64888889,0.062592593,54.75333333,0.647508333
Y16#2,133,66,0,37.84666667,0.002844444,55,2.1292
Y16#2,134,66,0,37.67666667,0.012033333,54.58833333,0.062508333
Y16#2,135,65.5,0.5,37.82888889,0.037048148,54.00166667,0.270833333
Y16#2,136,66,0,37.89222222,0.016359259,54.00333333,0.085008333
Y16#2,137,66,0,37.91,0.014877778,54.585,0.806275
Y16#2,138,66,0,37.89222222,0.016359259,55.66833333,0.083333333
Y16#2,139,65,0,37.89222222,0.016359259,55.66833333,0.265858333
Y16#2,140,65,0,37.89222222,0.016359259,55.585,0.791425
Y16#2,141,65,0,37.91,0.012033333,54.84166667,0.061258333
Y16#2,142,66,0,37.91,0.012033333,55.17166667,0.330008333
Y16#2,143,65.5,0.5,37.91,0.012033333,55.17333333,0.145833333
Y16#2,144,65.5,0.5,37.87444444,0.019737037,55.33833333,0.185008333
Y16#2,145,32.5,2112.5,37.89222222,0.016359259,55.42166667,0.268758333
Y16#2,146,32.5,2112.5,37.91,0.014877778,55.58666667,0.555033333
Y16#2,147,32.5,1984.5,37.79333333,0,55.34166667,0.062508333
Y16#2,148,33,2048,37.84666667,0.002844444,55.09166667,0.185033333
Y16#2,149,33,2178,37.62111111,0.000948148,53.16666667,2.677633333
Y16#2,150,32.5,2112.5,37.82888889,0.012325926,55.01,0.145425
Y16#2,151,32.5,2112.5,37.73,0.004744444,53.825,7.830325
Y17#1b,113,32.5,2112.5,37.84666667,0,56.57,0
Y17#1b,114,32.5,2112.5,37.84666667,0,56.9,0.258075
Y17#1b,115,32.5,2112.5,37.82888889,0.000948148,54.67666667,1.340008333
Y17#1b,116,32.5,2112.5,37.86444444,0.000948148,55.91666667,0.320133333
Y17#1b,117,32.5,2112.5,37.84666667,0,55.755,0.081675
Y17#1b,118,65,0,35.40777778,18.2376037,50.955,75.450175
Y17#1b,119,65,0,37.9,0,56.73833333,0.565158333
Y17#1b,120,65,0,37.9,0,57.31333333,0.182533333
Y17#1b,121,65,0,37.9,0,57.32,0
Y17#1b,122,65,0,37.9,0,56.25166667,0.568433333
Y17#1b,123,65,0,37.88222222,0.000948148,55.425,0.516675
Y17#1b,124,65,0,37.86444444,0.000948148,55.01,0.516675
Y17#1b,125,32.5,2112.5,37.84666667,0,57.80333333,1.136808333
Y17#1b,126,65,0,37.86444444,0.000948148,56.49666667,1.836308333
Y17#1b,127,65,0,37.84666667,0,56.00333333,0.020008333
Y17#1b,128,65,0,37.84666667,0,55.17666667,0.635058333
Y17#1b,129,65,0,37.84666667,0,54.26166667,1.333333333
Y17#1b,130,65,0,37.86444444,0.000948148,54.26166667,0.333333333
Y17#1b,131,65,0,37.86444444,0.000948148,54.25833333,0.270008333
Y17#1b,132,65,0,37.60111111,0.223025926,49.68666667,87.73285833
Y17#1b,133,64,0,37.9,0,54.34333333,1.318758333
Y17#1b,134,64,0,37.9,0,54.17333333,0.333333333
Y17#1b,135,65,0,37.9,0,53.085,0.252525
Y17#1b,136,65,0,37.9,0,52.07666667,0.190008333
Y17#1b,137,32.5,2112.5,37.88222222,0.000948148,53.91666667,2.791308333
Y17#1b,138,17,578,37.84666667,0.002844444,56.245,0.140475
Y17#1g,113,16.5,60.5,33.19555556,3.126225926,43.56,0.450975
Y17#1g,114,56.5,112.5,31.64666667,1.025877778,52.20666667,53.04150833
Y17#1g,115,81,10952,34.18888889,6.310681481,39.075,39.267675
Y17#1g,116,61,1250,35.10333333,5.503244444,40.34166667,8.805908333
Y17#1g,117,101,512,34.27222222,8.305625926,43.75166667,0.869408333
Y17#1g,118,114.5,364.5,33.04777778,0.004781481,48.03666667,19.98150833
Y17#1g,119,94,648,31.16666667,1.718744444,52.33833333,14.63380833
Y17#1g,120,123,722,31.54222222,10.18321481,50.58333333,66.19485833
Y17#1g,121,137.5,4.5,32.65555556,4.470825926,51.91166667,1.154508333
Y17#1g,122,162.5,312.5,32.70777778,3.28997037,53.82166667,22.01165833
Y17#1g,123,27.5,40.5,33.40777778,10.22267037,55.965,0.589225
Y17#1g,124,77.5,4324.5,33.89444444,1.256903704,56.51,21.158125
Y17#1g,125,85,18,29.70444444,21.68369259,57.44166667,6.019508333
Y17#1g,126,45,1458,32.91444444,1.087525926,51.73166667,0.865733333
Y17#1g,127,123.5,5304.5,32.25444444,4.777081481,54.86833333,30.96175833
Y17#1g,128,35.5,40.5,32.45222222,3.920292593,59.16666667,0.848033333
Y17#1g,129,35.5,24.5,32.66666667,5.865833333,51.43,48.2943
Y17#1g,130,97,8192,32.92444444,0.535214815,50.55333333,10.28800833
Y17#1g,131,32.5,1404.5,32.73,6.601244444,53.16666667,0.555358333
Y17#1g,132,79,10368,29.20666667,7.0756,63.72166667,20.74830833
Y17#1g,133,52,3872,33.25555556,4.525214815,65.72833333,17.37180833
Y17#1g,134,79.5,5100.5,31.76,0.904144444,63.57333333,0.781658333
Y17#1g,135,98.5,9384.5,34.83555556,1.707737037,59.135,0.316875
Y17#1g,136,74.5,9940.5,34.66666667,0.709411111,52.25166667,25.39990833
Y17#1g,137,115,3042,34.14111111,2.389781481,50.91833333,13.57585833
Y17#2b,115,57.5,180.5,30.30666667,40.16487778,41.65166667,102.9380083
Y17#2b,116,61,3200,32.37111111,26.9834037,43.87666667,57.08225833
Y17#2b,117,138.5,364.5,33.71444444,5.224048148,48.79833333,52.85895833
Y17#2b,118,165,2,30.43555556,0.617403704,49.93166667,3.150758333
Y17#2b,119,93,3200,30.32888889,2.498825926,58.47,12.7411
Y17#2b,120,14,200,31.87555556,8.966292593,56.37,206.1759
Y17#2b,121,18,648,32.35888889,1.458903704,54.47,12.168025
Y17#2b,122,95.5,480.5,31.75555556,5.397392593,68.33833333,288.6722583
Y17#2b,123,91,512,34.92333333,3.265033333,57.70166667,17.42700833
Y17#2b,124,91,5202,32.95888889,2.607825926,56.59166667,105.8398583
Y17#2b,125,104,2048,33.41777778,1.360992593,62.61,78.727075
Y17#2b,126,94,13778,31.84888889,0.845337037,56.67333333,32.85923333
Y17#2b,127,71.5,2664.5,32.82888889,0.418237037,59.165,115.931425
Y17#2b,128,62.5,2244.5,31.62555556,17.02393704,52.46166667,23.64860833
Y17#2b,129,117,1058,33.27666667,5.531344444,52.31,14.435625
Y17#2b,130,132.5,2244.5,32.20444444,1.581403704,50.56333333,0.071858333
Y17#2b,131,31.5,24.5,31.83777778,9.796992593,55.095,1.206325
Y17#2b,132,54.5,1512.5,31.40333333,6.0916,62.82333333,24.43043333
Y17#2b,133,89,3362,30.13111111,11.49369259,56.91,26.5008
Y17#2b,134,137,722,33.3,0.547733333,61.77666667,31.07910833
Y17#2b,135,81.5,264.5,30.51333333,13.3788,55.76,37.789425
Y17#2b,136,61.5,3960.5,31.41555556,12.11272593,43.07666667,47.33803333
Y17#2b,137,80,4608,34.23111111,3.366892593,42.655,2.7741
Y17#2b,138,58,8,32.56555556,1.48807037,48.79333333,0.289908333
Y17#2b,139,82.5,1624.5,31.64444444,3.645392593,49.07666667,20.32215833
Y27#1,97,107,18,36.92888889,0.009603704,58.15,0.081675
Y27#1,98,109.5,4.5,36.92888889,0.009603704,59.36166667,5.132108333
Y27#1,99,108.5,12.5,36.91111111,0.006225926,60.665,0.5376
Y27#1,100,109.5,4.5,36.92888889,0.009603704,61.15,0.3648
Y27#1,101,105.5,0.5,36.91111111,0.006225926,60.83,0.0192
Y27#1,102,110,0,36.91111111,0.006225926,62.11,0.0192
Y27#1,103,111,0,36.94666667,0.012033333,62.1,4.9152
Y27#1,104,108,8,36.92888889,0.009603704,57.32666667,6.266233333
Y27#1,105,110,0,36.92888889,0.009603704,60.505,2.8227
Y27#1,106,110,0,36.91111111,0.006225926,61.63166667,0.940008333
Y27#1,107,113.5,0.5,36.95666667,0,61.715,0.4032
Y27#1,108,113,0,36.99222222,0.000948148,62.35333333,0.362008333
Y27#1,109,57,6050,37.01,0,62.195,0.2304
Y27#1,110,57,6498,36.99222222,0.000948148,61.075,0.1344
Y27#1,111,57.5,6160.5,36.99222222,0.000948148,58.65,0.3769
Y27#1,112,59.5,6384.5,36.97444444,0.000948148,60.42833333,1.428933333
Y27#1,113,59,6962,36.99222222,0.000948148,63.385,0.225625
Y27#1,114,57.5,6612.5,36.94666667,0.004744444,63.545,0.130825
Y27#1,115,57.5,6612.5,36.94666667,0.004744444,61.47333333,1.629658333
Y27#1,116,57,6050,36.96444444,0.006225926,61.79333333,1.394808333
Y27#1,117,55,5618,36.99222222,0.000948148,62.03333333,1.856808333
Y27#1,118,57,5832,37.06333333,0.008533333,58.31333333,45.31665833
Y27#1,119,56,5408,36.96444444,0.006225926,62.595,0.358825
Y27#1,120,58,6050,36.99222222,0.000948148,63.62666667,0.168033333
Y27#2,97,78.5,420.5,36.83777778,0.000948148,54.84166667,1.185008333
Y27#2,98,78,12168,36.85555556,0.000948148,56.83666667,0.182533333
Y27#2,99,78.5,12324.5,36.83777778,0.000948148,56.09666667,0.062508333
Y27#2,100,78,11858,36.80222222,0.000948148,56.26333333,0.020008333
Y27#2,101,78,12168,36.73888889,0.002314815,56.34666667,0.182533333
Y27#2,102,78,12168,36.85555556,0.000948148,57.49333333,0.080033333
Y27#2,103,78,12168,37.04555556,0.000948148,57.98833333,0.320133333
Y27#2,104,78,12168,36.89111111,0.000948148,56.755,0.629275
Y27#2,105,78,12168,36.85555556,0.006637037,57.24666667,1.478633333
Y27#2,106,78,12168,36.89111111,0.000948148,57.49666667,0.383433333
Y27#2,107,77.5,12012.5,36.93666667,0.012033333,57.74,0.9796
Y27#2,108,77.5,12012.5,37.09888889,0.003792593,57.90666667,0.260108333
Y27#2,109,78,12168,37.09888889,0.003792593,57.58,0.4251
Y27#2,110,156,0,37.11666667,0.002844444,57.335,0.245025
Y27#2,111,154.5,0.5,37.03555556,0.009603704,57.16833333,0.080858333
Y27#2,112,78,12168,37.06333333,0,58.72333333,0.020033333
Y27#2,113,78,12168,37.06333333,0,59.45833333,0.020008333
Y27#2,114,0.5,0.5,37.06333333,0,59.86333333,0.078408333
Y27#2,115,77.5,12012.5,37.01777778,0.006225926,57.825,1.1503
Y27#2,116,155.5,0.5,37.06333333,0,58.80833333,0.058808333
Y27#2,117,155.5,0.5,37.06333333,0,58.72666667,0.020833333
Y27#2,118,77.5,12012.5,34.99222222,12.69758148,54.64833333,58.42770833
Y27#2,119,77.5,12012.5,37.13444444,0.000948148,59.37666667,0.374058333
Y27#2,120,77.5,12012.5,37.15222222,0.000948148,59.945,0.0192
Y27#2,121,79,12168,37.13444444,0.000948148,59.945,0.0192
Y27#2,122,78,12168,37.13444444,0.000948148,59.865,0.138025
Y27#2,123,77.5,12012.5,37.08111111,0.000948148,58.31833333,1.146608333
Y27#2,124,78.5,12012.5,37.15222222,0.000948148,57.49833333,0.500208333
Y34#3,130,133.5,420.5,34.45222222,0.724803704,54.19666667,1.806008333
Y34#3,131,84.5,5304.5,34.18555556,0.394059259,58.87166667,0.619558333
Y34#3,132,86.5,3444.5,34.88666667,1.024433333,56.305,2.291425
Y34#3,133,40.5,2812.5,33.09555556,5.278892593,46.37333333,7.746608333
Y34#3,134,99,2048,33.63333333,0.564811111,46.63,40.300725
Y34#3,135,115,1058,34.72666667,0.237644444,48.02666667,0.778808333
Y34#3,136,101.5,684.5,35.14888889,5.479048148,53.49166667,13.21645833
Y34#3,137,105.5,2520.5,34.82,1.778311111,59.68166667,17.76475833
Y34#3,138,110,50,34.34777778,0.97357037,62.455,34.7571
Y34#3,139,113,3528,34.66222222,3.323025926,66.12333333,0.147233333
Y34#3,140,22.5,544.5,33.77444444,0.732025926,59.16333333,28.33610833
Y34#3,141,95.5,3280.5,33.24333333,0.0133,58.35,2.832525
Y34#3,142,128.5,1512.5,33.78444444,4.811448148,55.29666667,14.39915833
Y34#3,143,70,968,33.76777778,1.980403704,55.635,4.9332
Y34#3,144,114.5,112.5,34.37555556,1.902403704,57.315,16.3156
Y34#3,145,98.5,612.5,34.99555556,2.480048148,58.79666667,3.190008333
Y34#3,146,69.5,840.5,34.97111111,0.505848148,57.425,13.9023
Y34#3,147,52,4232,35.33555556,0.593303704,60.49833333,0.541808333
Y34#3,148,123.5,4324.5,35.69111111,1.588137037,59.45,9.756775
Y34#3,149,79,800,34.95888889,3.004492593,59.99,6.475825
Y34#3,150,28.5,4.5,33.47666667,7.794711111,60.79333333,3.056608333
Y34#3,151,123,392,34.11333333,8.072711111,59.49166667,7.728933333
Y34#4,130,89.5,15664.5,37.46111111,0.000948148,58.23833333,0.560233333
Y34#4,131,88.5,15312.5,37.46111111,0.003792593,59.70166667,0.257258333
Y34#4,132,88,15488,37.42555556,0.003792593,57.995,0.6219
Y34#4,133,89,15842,36.94888889,0.73627037,55.43833333,1.499658333
Y34#4,134,89,15842,37.44333333,0.002844444,54.855,0.1875
Y34#4,135,89,15842,37.44333333,0.002844444,56.01666667,0.389608333
Y34#4,136,79,12482,37.20777778,0.027748148,58.14666667,5.903858333
Y34#4,137,177,0,37.13444444,0.003792593,59.94333333,0.548058333
Y34#4,138,177,0,37.11666667,0.002844444,59.94166667,2.358533333
Y34#4,139,176,0,37.04555556,0.000948148,58.24,1.220925
Y34#4,140,177,0,37.01,0.002844444,56.42333333,4.108433333
Y34#4,141,178,2,37.06333333,0,58.89166667,0.080033333
Y34#4,142,178,2,37.04555556,0.000948148,57.91,1.534575
Y34#4,143,0,0,36.93666667,0.012033333,56.18333333,0.270833333
Y34#4,144,89.5,16020.5,37.08111111,0.000948148,57.91166667,0.620258333
Y34#4,145,89.5,16020.5,37.08111111,0.006637037,58.81,0.235225
Y34#4,146,89.5,15664.5,37.13444444,0.000948148,59.62166667,0.494108333
Y34#4,147,89.5,16020.5,37.13444444,0.019625926,60.42833333,0.599608333
Y34#4,148,90,15842,37.01777778,0.001781481,58.73,0.316875
Y34#4,149,89.5,16020.5,37.04555556,0.000948148,58.485,0.6219
Y34#4,150,78,0,37,0.012033333,57.83333333,0.423858333
Y34#4,151,90,15488,37,0.012033333,57.83166667,0.543908333
Y34#4,152,90,15488,37.01777778,0.001781481,58.07666667,0.182533333
Y34#4,153,90.5,15664.5,36.93666667,0.0003,56.92666667,0.082508333
Y34#4,154,180,0,36.83777778,0.019625926,56.35,0.1875
Y42#4,124,69,5408,31.90666667,6.0736,44.24833333,51.62270833
Y42#4,125,151.5,220.5,32.96555556,4.343837037,46.035,5.5237
Y42#4,126,97.5,4324.5,33.85777778,1.708714815,54.30666667,22.72813333
Y42#4,127,104.5,144.5,34.11333333,2.761877778,49.80166667,2.409033333
Y42#4,128,82,11250,32.72111111,7.577048148,50.595,12.026425
Y42#4,129,24,32,32.58666667,4.194233333,55.42,2.668225
Y42#4,130,69.5,1860.5,34.87111111,0.704959259,61.41833333,86.49903333
Y42#4,131,128,450,33.91888889,3.305137037,60.55833333,24.12900833
Y42#4,132,86,392,34.21666667,7.527777778,55.05,6.638725
Y42#4,133,123,0,34.55555556,0.919381481,48.605,7.080775
Y42#4,134,81,4418,33.70888889,1.720781481,46.70833333,12.80200833
Y42#4,135,118.5,840.5,33.74777778,1.141381481,46.495,26.093275
Y42#4,136,67,7200,35.27888889,1.339403704,48.69833333,21.97980833
Y42#4,137,148,50,34.80555556,2.026603704,59.24166667,11.36705833
Y42#4,138,106.5,924.5,33.96777778,2.553003704,61.59,26.921575
Y42#4,139,48,392,33.93222222,6.583303704,65.59666667,12.00903333
Y42#4,140,34,338,33.45111111,0.691025926,53.14833333,8.790033333
Y42#4,141,150,338,33.46888889,1.221514815,55.16166667,39.78650833
Y42#4,142,88.5,1984.5,33.36666667,3.1081,59.17333333,82.69225833
Y42#4,143,126,5618,33.69555556,1.310325926,52.46833333,2.220233333
Y42#4,144,53.5,5304.5,32.37555556,1.702359259,50.02666667,12.78000833
Y42#4,145,128.5,3120.5,34.87,0.132577778,53.62833333,10.12625833
Y42#4,146,100,4232,34.50555556,1.204559259,58.19333333,22.97660833
Y42#5,124,107,9800,37.39777778,0.006225926,57.17333333,0.020833333
Y42#5,125,16,512,37.47888889,0.000948148,58.4,0.8571
Y42#5,126,90,15842,36.69555556,1.925337037,62.18333333,39.51710833
Y42#5,127,179.5,0.5,37.33444444,0.015292593,56.84333333,0.186258333
Y42#5,128,89,15842,37.44333333,0.002844444,57.415,2.262225
Y42#5,129,1,0,37.47888889,0.000948148,58.07333333,0.725208333
Y42#5,130,89.5,15664.5,37.46111111,0.000948148,58.23833333,0.560233333
Y42#5,131,88.5,15312.5,37.46111111,0.003792593,59.70166667,0.257258333
Y42#5,132,88,15488,37.42555556,0.003792593,57.995,0.6219
Y42#5,133,89,15842,36.94888889,0.73627037,55.43833333,1.499658333
Y42#5,134,89,15842,37.44333333,0.002844444,54.855,0.1875
Y42#5,135,89,15842,37.44333333,0.002844444,56.01666667,0.389608333
Y42#5,136,79,12482,37.20777778,0.027748148,58.14666667,5.903858333
Y42#5,137,177,0,37.13444444,0.003792593,59.94333333,0.548058333
Y42#5,138,177,0,37.11666667,0.002844444,59.94166667,2.358533333
Y42#5,139,176,0,37.04555556,0.000948148,58.24,1.220925
Y42#5,140,177,0,37.01,0.002844444,56.42333333,4.108433333
Y42#5,141,178,2,37.06333333,0,58.89166667,0.080033333
Y42#5,142,178,2,37.04555556,0.000948148,57.91,1.534575
Y42#5,143,0,0,36.93666667,0.012033333,56.18333333,0.270833333
Y42#5,144,89.5,16020.5,37.08111111,0.000948148,57.91166667,0.620258333
Y42#5,145,89.5,16020.5,37.08111111,0.006637037,58.81,0.235225
Y42#5,146,89.5,15664.5,37.13444444,0.000948148,59.62166667,0.494108333
Y42#5,147,89.5,16020.5,37.13444444,0.019625926,60.42833333,0.599608333
Y42#5,148,90,15842,37.01777778,0.001781481,58.73,0.316875
Y42#5,149,89.5,16020.5,37.04555556,0.000948148,58.485,0.6219
Y42#5,150,78,0,37,0.012033333,57.83333333,0.423858333
